timestamp;cpu;ram;disco
2026-08-20 18:27:35;3.5;56.9;83.1
2026-08-20 18:27:46;9.4;57.1;83.1
2026-08-20 18:27:57;2.7;57.0;83.1
2026-08-20 18:28:08;4.9;57.0;83.1
2026-08-20 18:28:19;1.0;57.3;83.1
2026-08-20 18:28:30;0.0;57.6;83.1
2026-08-20 18:28:41;2.7;57.4;83.1
2026-08-20 18:28:52;6.6;57.5;83.1
2026-08-20 18:29:03;3.9;57.7;83.1
2026-08-20 18:29:14;14.4;57.6;83.1
2026-08-20 18:29:25;37.7;57.7;83.1
2026-08-20 18:29:36;6.6;57.7;83.1
2026-08-20 18:29:47;1.6;57.5;83.1
2026-08-20 18:29:58;2.3;57.6;83.1
2026-08-20 18:30:09;2.2;57.5;83.1
2026-08-20 18:30:20;23.2;57.6;83.1
2026-08-20 18:30:31;0.4;57.5;83.1
2026-08-20 18:30:42;1.0;56.8;83.1
2026-08-20 18:30:53;1.4;56.8;83.1
2026-08-20 18:31:04;1.9;56.7;83.1
2026-08-20 18:31:15;0.8;56.7;83.1
2026-08-20 18:31:26;0.0;56.7;83.1
2026-08-20 18:31:37;16.4;56.8;83.1
2026-08-20 18:31:48;20.4;56.9;83.1
2026-08-20 18:31:59;2.1;56.8;83.1
2026-08-20 18:32:10;13.6;57.4;83.1
2026-08-20 18:32:21;0.2;57.1;83.1
2026-08-20 18:32:32;18.3;57.3;83.1
2026-08-20 18:32:43;0.4;57.3;83.1
2026-08-20 18:32:54;8.6;57.3;83.1
2026-08-20 18:33:05;0.0;57.2;83.1
2026-08-20 18:33:16;1.2;57.4;83.1
2026-08-20 18:33:27;4.3;57.4;83.1
2026-08-20 18:33:38;4.5;57.7;83.1
2026-08-20 18:33:49;10.9;57.7;83.1
2026-08-20 18:34:00;8.4;57.9;83.1
2026-08-20 18:34:11;0.2;57.7;83.1
2026-08-20 18:34:22;0.0;57.6;83.1
2026-08-20 18:34:33;0.0;57.6;83.1
2026-08-20 18:34:44;1.8;57.6;83.1
2026-08-20 18:34:55;0.6;57.5;83.1
2026-08-20 18:35:06;3.1;57.6;83.1
2026-08-20 18:35:17;11.9;58.1;83.1
2026-08-20 18:35:28;0.0;58.1;83.1
2026-08-20 18:35:39;1.2;58.1;83.1
2026-08-20 18:35:50;3.3;58.2;83.1
2026-08-20 18:36:01;0.2;58.0;83.1
2026-08-20 18:36:12;9.1;57.4;83.1
2026-08-20 18:36:23;2.3;57.8;83.1
2026-08-20 18:36:34;4.3;56.3;83.1
2026-08-20 18:36:45;2.7;56.1;83.1
2026-08-20 18:36:56;9.8;57.0;83.1
2026-08-20 18:37:07;0.4;56.9;83.1
2026-08-20 18:37:18;0.8;56.8;83.1
2026-08-20 18:37:29;0.8;56.8;83.1
2026-08-20 18:37:40;1.0;56.8;83.1
2026-08-20 18:37:51;13.0;56.9;83.1
2026-08-20 18:38:02;1.0;56.9;83.1
2026-08-20 18:38:13;18.4;56.9;83.1
2026-08-20 18:38:24;4.1;57.0;83.1
2026-08-20 18:38:35;7.4;58.0;83.1
2026-08-20 18:38:46;13.5;57.9;83.1
2026-08-20 18:38:57;4.3;58.5;83.1
2026-08-20 18:39:08;6.0;58.9;83.1
2026-08-20 18:39:19;6.0;58.8;83.1
2026-08-20 18:39:30;15.0;58.8;83.1
2026-08-20 18:39:41;0.2;58.6;83.1
2026-08-20 18:39:52;0.8;58.1;83.1
2026-08-20 18:40:03;14.6;58.2;83.1
2026-08-20 18:40:14;3.9;58.3;83.1
2026-08-20 18:40:25;1.0;58.5;83.1
2026-08-20 18:40:36;12.6;58.4;83.1
2026-08-20 18:40:47;12.3;58.7;83.1
2026-08-20 18:40:58;0.8;58.5;83.1
2026-08-20 18:41:09;22.2;58.7;83.1
2026-08-20 18:41:20;30.9;58.7;83.1
2026-08-20 18:41:31;6.8;58.7;83.1
2026-08-20 18:41:42;89.8;59.4;83.1
2026-08-20 18:41:53;2.3;59.3;83.1
2026-08-20 18:42:04;5.5;59.2;83.1
2026-08-20 18:42:15;64.2;61.0;83.1
2026-08-20 18:42:26;4.9;56.9;83.1
2026-08-20 18:42:37;34.6;58.0;83.1
2026-08-20 18:42:48;0.6;58.4;83.1
2026-08-20 18:42:59;27.8;58.0;83.1
2026-08-20 18:43:10;1.7;57.6;83.1
2026-08-20 18:43:21;1.8;57.7;83.1
2026-08-20 18:43:32;2.1;57.6;83.1
2026-08-20 18:43:43;1.0;57.5;83.1
2026-08-20 18:43:54;0.8;57.5;83.1
2026-08-20 18:44:05;1.6;57.6;83.1
2026-08-20 18:44:16;13.5;58.0;83.1
2026-08-20 18:44:27;9.7;57.9;83.1
2026-08-20 18:44:38;14.4;58.0;83.1
2026-08-20 18:44:49;5.9;57.8;83.1
2026-08-20 18:45:00;17.6;58.3;83.1
2026-08-20 18:45:11;15.2;58.3;83.1
2026-08-20 18:45:22;40.2;58.5;83.1
2026-08-20 18:45:33;15.8;58.4;83.1
2026-08-20 18:45:44;11.2;58.6;83.1
2026-08-20 18:45:55;3.1;58.5;83.1
2026-08-20 18:46:06;2.7;58.4;83.1
2026-08-20 18:46:17;4.1;58.4;83.1
2026-08-20 18:46:28;2.9;58.4;83.1
2026-08-20 18:46:39;2.7;58.4;83.1
2026-08-20 18:46:50;5.8;58.4;83.1
2026-08-20 18:47:01;24.1;58.4;83.1
2026-08-20 18:47:12;2.0;58.4;83.1
2026-08-20 18:47:23;1.4;58.4;83.1
2026-08-20 18:47:34;12.4;58.5;83.1
2026-08-20 18:47:45;2.0;58.4;83.1
2026-08-20 18:47:56;3.9;58.5;83.1
2026-08-20 18:48:07;2.5;58.5;83.1
2026-08-20 18:48:18;4.1;58.7;83.1
2026-08-20 18:48:29;2.9;58.7;83.1
2026-08-20 18:48:40;1.2;57.9;83.1
2026-08-20 18:48:51;5.1;57.9;83.1
2026-08-20 18:49:02;2.9;57.9;83.1
2026-08-20 18:49:13;1.7;57.9;83.1
2026-08-20 18:49:24;1.7;57.8;83.1
2026-08-20 18:49:35;4.3;57.8;83.1
2026-08-20 18:49:46;3.3;57.7;83.1
2026-08-20 18:49:57;2.9;57.6;83.1
2026-08-20 18:50:08;6.6;57.6;83.1
2026-08-20 18:50:19;4.3;57.6;83.1
2026-08-20 18:50:30;1.8;57.6;83.1
2026-08-20 18:50:41;1.0;57.6;83.1
2026-08-20 18:50:52;1.8;58.0;83.1
2026-08-20 18:51:03;2.0;57.8;83.1
2026-08-20 18:51:14;3.5;57.8;83.1
2026-08-20 18:51:25;2.9;57.8;83.1
2026-08-20 18:51:36;2.9;57.8;83.1
2026-08-20 18:51:47;1.8;57.7;83.1
